TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,GRANTOR,GRANTEE,PRIVILEGE,IS_GRANTABLE
EncounterPRO_OS,sys,dm_os_sublatches,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_sublatches,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_sublatches,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_sublatches,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_sublatches,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_sys_info,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_sys_info,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_sys_info,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_sys_info,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_sys_info,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_sys_memory,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_sys_memory,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_sys_memory,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_sys_memory,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_sys_memory,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_tasks,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_tasks,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_tasks,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_tasks,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_tasks,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_threads,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_threads,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_threads,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_threads,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_threads,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_virtual_address_dump,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_virtual_address_dump,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_virtual_address_dump,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_virtual_address_dump,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_virtual_address_dump,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_wait_stats,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_wait_stats,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_wait_stats,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_wait_stats,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_wait_stats,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_waiting_tasks,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_waiting_tasks,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_waiting_tasks,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_waiting_tasks,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_waiting_tasks,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_worker_local_storage,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_worker_local_storage,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_worker_local_storage,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_worker_local_storage,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_worker_local_storage,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_os_workers,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_os_workers,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_os_workers,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_os_workers,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_os_workers,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_qn_subscriptions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_qn_subscriptions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_qn_subscriptions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_qn_subscriptions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_qn_subscriptions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_repl_articles,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_repl_articles,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_repl_articles,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_repl_articles,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_repl_articles,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_repl_schemas,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_repl_schemas,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_repl_schemas,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_repl_schemas,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_repl_schemas,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_repl_tranhash,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_repl_tranhash,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_repl_tranhash,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_repl_tranhash,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_repl_tranhash,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_repl_traninfo,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_repl_traninfo,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_repl_traninfo,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_repl_traninfo,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_repl_traninfo,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_resource_governor_configuration,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_resource_governor_configuration,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_resource_governor_configuration,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_resource_governor_configuration,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_resource_governor_configuration,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_resource_governor_resource_pools,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_resource_governor_resource_pools,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_resource_governor_resource_pools,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_resource_governor_resource_pools,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_resource_governor_resource_pools,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_resource_governor_workload_groups,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_resource_governor_workload_groups,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_resource_governor_workload_groups,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_resource_governor_workload_groups,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_resource_governor_workload_groups,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_server_audit_status,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_server_audit_status,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_server_audit_status,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_server_audit_status,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_server_audit_status,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_active_snapshot_database_transactions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_active_snapshot_database_transactions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_active_snapshot_database_transactions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_active_snapshot_database_transactions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_active_snapshot_database_transactions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_active_transactions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_active_transactions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_active_transactions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_active_transactions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_active_transactions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_commit_table,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_commit_table,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_commit_table,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_commit_table,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_commit_table,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_current_snapshot,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_current_snapshot,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_current_snapshot,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_current_snapshot,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_current_snapshot,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_current_transaction,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_current_transaction,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_current_transaction,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_current_transaction,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_current_transaction,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_database_transactions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_database_transactions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_database_transactions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_database_transactions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_database_transactions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_locks,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_locks,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_locks,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_locks,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_locks,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_session_transactions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_session_transactions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_session_transactions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_session_transactions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_session_transactions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_top_version_generators,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_top_version_generators,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_top_version_generators,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_top_version_generators,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_top_version_generators,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_transactions_snapshot,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_transactions_snapshot,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_transactions_snapshot,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_transactions_snapshot,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_transactions_snapshot,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_tran_version_store,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_tran_version_store,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_tran_version_store,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_tran_version_store,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_tran_version_store,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_map_values,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_map_values,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_map_values,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_map_values,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_map_values,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_object_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_object_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_object_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_object_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_object_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_objects,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_objects,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_objects,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_objects,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_objects,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_packages,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_packages,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_packages,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_packages,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_packages,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_session_event_actions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_session_event_actions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_session_event_actions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_session_event_actions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_session_event_actions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_session_events,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_session_events,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_session_events,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_session_events,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_session_events,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_session_object_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_session_object_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_session_object_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_session_object_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_session_object_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_session_targets,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_session_targets,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_session_targets,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_session_targets,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_session_targets,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,dm_xe_sessions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,dm_xe_sessions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,dm_xe_sessions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,dm_xe_sessions,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,dm_xe_sessions,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,endpoint_webmethods,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,endpoint_webmethods,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,endpoint_webmethods,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,endpoint_webmethods,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,endpoint_webmethods,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,endpoints,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,endpoints,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,endpoints,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,endpoints,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,endpoints,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,event_notification_event_types,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,event_notification_event_types,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,event_notification_event_types,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,event_notification_event_types,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,event_notification_event_types,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,event_notifications,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,event_notifications,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,event_notifications,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,event_notifications,dbo,public,SELECT,NO
EncounterPRO_OS,sys,event_notifications,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,event_notifications,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,events,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,events,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,events,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,events,dbo,public,SELECT,NO
EncounterPRO_OS,sys,events,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,events,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,extended_procedures,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,extended_procedures,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,extended_procedures,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,extended_procedures,dbo,public,SELECT,NO
EncounterPRO_OS,sys,extended_procedures,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,extended_procedures,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,extended_properties,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,extended_properties,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,extended_properties,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,extended_properties,dbo,public,SELECT,NO
EncounterPRO_OS,sys,extended_properties,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,extended_properties,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,filegroups,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,filegroups,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,filegroups,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,filegroups,dbo,public,SELECT,NO
EncounterPRO_OS,sys,filegroups,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,filegroups,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,foreign_key_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,foreign_key_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,foreign_key_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,foreign_key_columns,dbo,public,SELECT,NO
EncounterPRO_OS,sys,foreign_key_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,foreign_key_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,foreign_keys,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,foreign_keys,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,foreign_keys,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,foreign_keys,dbo,public,SELECT,NO
EncounterPRO_OS,sys,foreign_keys,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,foreign_keys,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_catalogs,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_catalogs,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_catalogs,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_catalogs,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_catalogs,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_catalogs,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_document_types,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_document_types,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_document_types,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_document_types,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_document_types,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_index_catalog_usages,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_index_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_index_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_index_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_index_columns,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_index_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_index_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_index_fragments,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_indexes,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_indexes,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_indexes,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_indexes,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_indexes,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_indexes,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_languages,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_languages,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_languages,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_languages,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_languages,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_stoplists,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_stoplists,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_stoplists,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_stoplists,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_stoplists,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_stoplists,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_stopwords,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_stopwords,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_stopwords,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_stopwords,dbo,public,SELECT,NO
EncounterPRO_OS,sys,fulltext_stopwords,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_stopwords,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,fulltext_system_stopwords,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,fulltext_system_stopwords,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,fulltext_system_stopwords,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,fulltext_system_stopwords,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,fulltext_system_stopwords,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,function_order_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,function_order_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,function_order_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,function_order_columns,dbo,public,SELECT,NO
EncounterPRO_OS,sys,function_order_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,function_order_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,http_endpoints,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,http_endpoints,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,http_endpoints,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,http_endpoints,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,http_endpoints,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,identity_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,identity_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,identity_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,identity_columns,dbo,public,SELECT,NO
EncounterPRO_OS,sys,identity_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,identity_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,index_columns,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,index_columns,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,index_columns,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,index_columns,dbo,public,SELECT,NO
EncounterPRO_OS,sys,index_columns,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,index_columns,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,indexes,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,indexes,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,indexes,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,indexes,dbo,public,SELECT,NO
EncounterPRO_OS,sys,indexes,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,indexes,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,internal_tables,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,internal_tables,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,internal_tables,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,internal_tables,dbo,public,SELECT,NO
EncounterPRO_OS,sys,internal_tables,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,internal_tables,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,key_constraints,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,key_constraints,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,key_constraints,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,key_constraints,dbo,public,SELECT,NO
EncounterPRO_OS,sys,key_constraints,dbo,sys,SELECT,YES
EncounterPRO_OS,sys,key_constraints,dbo,sys,UPDATE,YES
EncounterPRO_OS,sys,key_encryptions,dbo,sys,DELETE,YES
EncounterPRO_OS,sys,key_encryptions,dbo,sys,INSERT,YES
EncounterPRO_OS,sys,key_encryptions,dbo,sys,REFERENCES,YES
EncounterPRO_OS,sys,key_encryptions,dbo,public,SELECT,NO
